	logFC	t	P.Value	adj.P.Val	B
Arhgap20	-3.14764308383611	-1.6392632420274	0.189513599187988	0.189513599187988	-6.57492775844207
Sorcs3	3.13190695126625	1.42304037397348	0.240216738977758	0.240216738977758	-6.82730801573588
LOC100360095	-3.13096486045527	-4.63668418327453	0.0145125917908366	0.0145125917908366	-3.50462570062562
Ccdc169	-3.13040202483295	-1.64314342434517	0.188716239235745	0.188716239235745	-6.57034891922113
Gimd1	-3.12756164721724	-5.9800184525545	0.00664050172682113	0.00664050172682113	-2.52669469707909
Nefh	-3.12364217910155	-1.50047759161196	0.22056921302513	0.22056921302513	-6.73768684272458
Me1	3.12206053504249	8.83607897954911	0.00189925062162735	0.00189925062162735	-0.962851362669988
Eddm3b	-3.1183549579114	-5.50870767373443	0.00857782425317785	0.00857782425317785	-2.8473405515102
Srpk3	-3.11748242597938	-1.6392070979903	0.189525163421477	0.189525163421477	-6.57499400287748
Cacna1h	-3.11337426229745	-1.8014207848164	0.159130701979908	0.159130701979908	-6.38286668580657
Sec14l5	-3.11298046521458	-1.64314287201808	0.188716352476152	0.188716352476152	-6.57034957108336
Cfap52	-3.10973711382171	-1.64314276280928	0.188716374866604	0.188716374866604	-6.57034969997273
