""	"logFC"	"unshrunk.logFC"	"logCPM"	"P.Value"	"FC"	"FDR"
"AABR07065291.1"	-3.72008022319069	-144269481.333116	-2.04791372495653	0.0814362666447575	-13.1781890485928	0.99998775872457
"Zfp773"	-3.71005259657978	-144269481.322045	-2.05090340349263	0.113430680591145	-13.0869100399445	0.99998775872457
"Npas4"	-3.71005259657978	-144269481.322045	-2.05090340349263	0.113430680591145	-13.0869100399445	0.99998775872457
"Sox10"	-3.71005259657978	-144269481.322045	-2.05090340349263	0.113430680591145	-13.0869100399445	0.99998775872457
"Glis1"	-3.71005259657978	-144269481.322045	-2.05090340349263	0.113430680591145	-13.0869100399445	0.99998775872457
"Kcnq4"	-3.71005259657978	-144269481.322045	-2.05090340349263	0.113430680591145	-13.0869100399445	0.99998775872457
"Col26a1"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Morc1"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Slc35f1"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Nmur1"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Noxo1"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Poln"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Rn60_X_0719.1"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"RGD1312005"	-3.70687047317613	-144269481.318812	-2.05123813623259	0.0829473776440657	-13.0580763166399	0.99998775872457
"Plch1"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"AABR07035622.1"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"Slc47a2"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"AABR07035008.2"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"Rn60_5_1052.2"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"Myoc"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"AABR07059159.1"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"Ccdc67"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"AABR07002885.1"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"AABR07005837.2"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
"Nkain4"	-3.70369246156968	-144269481.315583	-2.05157280465771	0.0826485853881174	-13.0293432558373	0.99998775872457
